Tool,Radius_Manual,Radius_Model,F1_Score
German Sentiment Classification with BERT,0.4500000000000003,0.23000000000000007,0.5873737373737374
German Sentiment Classification with BERT,0.4500000000000003,0.24000000000000007,0.5873737373737374
German Sentiment Classification with BERT,0.4500000000000003,0.2500000000000001,0.5873737373737374
German Sentiment Classification with BERT,0.4500000000000003,0.2600000000000001,0.5873737373737374
German Sentiment Classification with BERT,0.4500000000000003,0.27000000000000013,0.5879075656853434
German Sentiment Classification with BERT,0.4500000000000003,0.28000000000000014,0.5879075656853434
German Sentiment Classification with BERT,0.4500000000000003,0.29000000000000015,0.5879075656853434
German Sentiment Classification with BERT,0.4500000000000003,0.30000000000000016,0.5879075656853434
German Sentiment Classification with BERT,0.4500000000000003,0.31000000000000016,0.5879075656853434
German Sentiment Classification with BERT,0.4500000000000003,0.3200000000000002,0.5879075656853434
German Sentiment Classification with BERT,0.4500000000000003,0.3300000000000002,0.5980223488737065
German Sentiment Classification with BERT,0.4500000000000003,0.3400000000000002,0.5882373834962492
German Sentiment Classification with BERT,0.4500000000000003,0.3500000000000002,0.5983287545787546
German Sentiment Classification with BERT,0.4500000000000003,0.3600000000000002,0.5983287545787546
German Sentiment Classification with BERT,0.4500000000000003,0.3700000000000002,0.5983287545787546
German Sentiment Classification with BERT,0.4500000000000003,0.3800000000000002,0.5983287545787546
German Sentiment Classification with BERT,0.4500000000000003,0.39000000000000024,0.5983287545787546
German Sentiment Classification with BERT,0.4500000000000003,0.40000000000000024,0.5983287545787546
German Sentiment Classification with BERT,0.4500000000000003,0.41000000000000025,0.5983287545787546
German Sentiment Classification with BERT,0.4500000000000003,0.42000000000000026,0.5983287545787546
German Sentiment Classification with BERT,0.4500000000000003,0.43000000000000027,0.5983287545787546
German Sentiment Classification with BERT,0.4500000000000003,0.4400000000000003,0.5983287545787546
German Sentiment Classification with BERT,0.4500000000000003,0.4500000000000003,0.5983287545787546
German Sentiment Classification with BERT,0.4500000000000003,0.4600000000000003,0.6067418420359597
German Sentiment Classification with BERT,0.4500000000000003,0.4700000000000003,0.6067418420359597
German Sentiment Classification with BERT,0.4500000000000003,0.4800000000000003,0.6067418420359597
German Sentiment Classification with BERT,0.4500000000000003,0.4900000000000003,0.6067418420359597
German Sentiment Classification with BERT,0.4600000000000003,0.15,0.5869807082729811
German Sentiment Classification with BERT,0.4600000000000003,0.16,0.5869807082729811
German Sentiment Classification with BERT,0.4600000000000003,0.17,0.5772727272727273
German Sentiment Classification with BERT,0.4600000000000003,0.18000000000000002,0.5776511554289332
German Sentiment Classification with BERT,0.4600000000000003,0.19000000000000003,0.5776511554289332
German Sentiment Classification with BERT,0.4600000000000003,0.20000000000000004,0.5776511554289332
German Sentiment Classification with BERT,0.4600000000000003,0.21000000000000005,0.5776511554289332
German Sentiment Classification with BERT,0.4600000000000003,0.22000000000000006,0.5776511554289332
German Sentiment Classification with BERT,0.4600000000000003,0.23000000000000007,0.5776511554289332
German Sentiment Classification with BERT,0.4600000000000003,0.24000000000000007,0.5776511554289332
German Sentiment Classification with BERT,0.4600000000000003,0.2500000000000001,0.5776511554289332
German Sentiment Classification with BERT,0.4600000000000003,0.2600000000000001,0.5776511554289332
German Sentiment Classification with BERT,0.4600000000000003,0.27000000000000013,0.5781673441734417
German Sentiment Classification with BERT,0.4600000000000003,0.28000000000000014,0.5781673441734417
German Sentiment Classification with BERT,0.4600000000000003,0.29000000000000015,0.5781673441734417
German Sentiment Classification with BERT,0.4600000000000003,0.30000000000000016,0.5781673441734417
German Sentiment Classification with BERT,0.4600000000000003,0.31000000000000016,0.5781673441734417
German Sentiment Classification with BERT,0.4600000000000003,0.3200000000000002,0.5781673441734417
German Sentiment Classification with BERT,0.4600000000000003,0.3300000000000002,0.5882373834962492
German Sentiment Classification with BERT,0.4600000000000003,0.3400000000000002,0.5782669461914746
German Sentiment Classification with BERT,0.4600000000000003,0.3500000000000002,0.5883166941990471
German Sentiment Classification with BERT,0.4600000000000003,0.3600000000000002,0.5883166941990471
German Sentiment Classification with BERT,0.4600000000000003,0.3700000000000002,0.5883166941990471
German Sentiment Classification with BERT,0.4600000000000003,0.3800000000000002,0.5883166941990471
German Sentiment Classification with BERT,0.4600000000000003,0.39000000000000024,0.5883166941990471
German Sentiment Classification with BERT,0.4600000000000003,0.40000000000000024,0.5883166941990471
German Sentiment Classification with BERT,0.4600000000000003,0.41000000000000025,0.5883166941990471
German Sentiment Classification with BERT,0.4600000000000003,0.42000000000000026,0.5883166941990471
German Sentiment Classification with BERT,0.4600000000000003,0.43000000000000027,0.5883166941990471
German Sentiment Classification with BERT,0.4600000000000003,0.4400000000000003,0.5883166941990471
German Sentiment Classification with BERT,0.4600000000000003,0.4500000000000003,0.5883166941990471
German Sentiment Classification with BERT,0.4600000000000003,0.4600000000000003,0.5966106911343221
German Sentiment Classification with BERT,0.4600000000000003,0.4700000000000003,0.5966106911343221
German Sentiment Classification with BERT,0.4600000000000003,0.4800000000000003,0.5966106911343221
German Sentiment Classification with BERT,0.4600000000000003,0.4900000000000003,0.5966106911343221
German Sentiment Classification with BERT,0.4700000000000003,0.15,0.5666236085523297
German Sentiment Classification with BERT,0.4700000000000003,0.16,0.5666236085523297
German Sentiment Classification with BERT,0.4700000000000003,0.17,0.5568008307078717
German Sentiment Classification with BERT,0.4700000000000003,0.18000000000000002,0.5572099719633249
German Sentiment Classification with BERT,0.4700000000000003,0.19000000000000003,0.5572099719633249
German Sentiment Classification with BERT,0.4700000000000003,0.20000000000000004,0.5572099719633249
German Sentiment Classification with BERT,0.4700000000000003,0.21000000000000005,0.5572099719633249
German Sentiment Classification with BERT,0.4700000000000003,0.22000000000000006,0.5572099719633249
German Sentiment Classification with BERT,0.4700000000000003,0.23000000000000007,0.5572099719633249
German Sentiment Classification with BERT,0.4700000000000003,0.24000000000000007,0.5572099719633249
German Sentiment Classification with BERT,0.4700000000000003,0.2500000000000001,0.5572099719633249
German Sentiment Classification with BERT,0.4700000000000003,0.2600000000000001,0.5572099719633249
German Sentiment Classification with BERT,0.4700000000000003,0.27000000000000013,0.5577518219027652
German Sentiment Classification with BERT,0.4700000000000003,0.28000000000000014,0.5577518219027652
German Sentiment Classification with BERT,0.4700000000000003,0.29000000000000015,0.5577518219027652
German Sentiment Classification with BERT,0.4700000000000003,0.30000000000000016,0.5577518219027652
German Sentiment Classification with BERT,0.4700000000000003,0.31000000000000016,0.5577518219027652
German Sentiment Classification with BERT,0.4700000000000003,0.3200000000000002,0.5577518219027652
German Sentiment Classification with BERT,0.4700000000000003,0.3300000000000002,0.5676530441236323
German Sentiment Classification with BERT,0.4700000000000003,0.3400000000000002,0.5575336141727739
German Sentiment Classification with BERT,0.4700000000000003,0.3500000000000002,0.5674205907798789
German Sentiment Classification with BERT,0.4700000000000003,0.3600000000000002,0.5674205907798789
German Sentiment Classification with BERT,0.4700000000000003,0.3700000000000002,0.5674205907798789
German Sentiment Classification with BERT,0.4700000000000003,0.3800000000000002,0.5674205907798789
German Sentiment Classification with BERT,0.4700000000000003,0.39000000000000024,0.5674205907798789
German Sentiment Classification with BERT,0.4700000000000003,0.40000000000000024,0.5674205907798789
German Sentiment Classification with BERT,0.4700000000000003,0.41000000000000025,0.5674205907798789
German Sentiment Classification with BERT,0.4700000000000003,0.42000000000000026,0.5674205907798789
German Sentiment Classification with BERT,0.4700000000000003,0.43000000000000027,0.5674205907798789
German Sentiment Classification with BERT,0.4700000000000003,0.4400000000000003,0.5674205907798789
German Sentiment Classification with BERT,0.4700000000000003,0.4500000000000003,0.5674205907798789
German Sentiment Classification with BERT,0.4700000000000003,0.4600000000000003,0.5755505878456698
German Sentiment Classification with BERT,0.4700000000000003,0.4700000000000003,0.5755505878456698
German Sentiment Classification with BERT,0.4700000000000003,0.4800000000000003,0.5755505878456698
German Sentiment Classification with BERT,0.4700000000000003,0.4900000000000003,0.5755505878456698
German Sentiment Classification with BERT,0.4800000000000003,0.15,0.5656064543378505
German Sentiment Classification with BERT,0.4800000000000003,0.16,0.5656064543378505
German Sentiment Classification with BERT,0.4800000000000003,0.17,0.5557925734396323
German Sentiment Classification with BERT,0.4800000000000003,0.18000000000000002,0.5562091503267973
German Sentiment Classification with BERT,0.4800000000000003,0.19000000000000003,0.5562091503267973
German Sentiment Classification with BERT,0.4800000000000003,0.20000000000000004,0.5562091503267973
German Sentiment Classification with BERT,0.4800000000000003,0.21000000000000005,0.5562091503267973
German Sentiment Classification with BERT,0.4800000000000003,0.22000000000000006,0.5562091503267973
German Sentiment Classification with BERT,0.4800000000000003,0.23000000000000007,0.5562091503267973
German Sentiment Classification with BERT,0.4800000000000003,0.24000000000000007,0.5562091503267973
German Sentiment Classification with BERT,0.4800000000000003,0.2500000000000001,0.5562091503267973
German Sentiment Classification with BERT,0.4800000000000003,0.2600000000000001,0.5562091503267973
German Sentiment Classification with BERT,0.4800000000000003,0.27000000000000013,0.5567570697529658
German Sentiment Classification with BERT,0.4800000000000003,0.28000000000000014,0.5567570697529658
German Sentiment Classification with BERT,0.4800000000000003,0.29000000000000015,0.5567570697529658
German Sentiment Classification with BERT,0.4800000000000003,0.30000000000000016,0.5567570697529658
German Sentiment Classification with BERT,0.4800000000000003,0.31000000000000016,0.5567570697529658
German Sentiment Classification with BERT,0.4800000000000003,0.3200000000000002,0.5567570697529658
German Sentiment Classification with BERT,0.4800000000000003,0.3300000000000002,0.5665535486225141
German Sentiment Classification with BERT,0.4800000000000003,0.3400000000000002,0.5564418377321604
German Sentiment Classification with BERT,0.4800000000000003,0.3500000000000002,0.5662433150135734
German Sentiment Classification with BERT,0.4800000000000003,0.3600000000000002,0.5662433150135734
German Sentiment Classification with BERT,0.4800000000000003,0.3700000000000002,0.5662433150135734
German Sentiment Classification with BERT,0.4800000000000003,0.3800000000000002,0.5662433150135734
German Sentiment Classification with BERT,0.4800000000000003,0.39000000000000024,0.5662433150135734
German Sentiment Classification with BERT,0.4800000000000003,0.40000000000000024,0.5662433150135734
German Sentiment Classification with BERT,0.4800000000000003,0.41000000000000025,0.5662433150135734
German Sentiment Classification with BERT,0.4800000000000003,0.42000000000000026,0.5662433150135734
German Sentiment Classification with BERT,0.4800000000000003,0.43000000000000027,0.5662433150135734
German Sentiment Classification with BERT,0.4800000000000003,0.4400000000000003,0.5662433150135734
German Sentiment Classification with BERT,0.4800000000000003,0.4500000000000003,0.5662433150135734
German Sentiment Classification with BERT,0.4800000000000003,0.4600000000000003,0.5742140936520327
German Sentiment Classification with BERT,0.4800000000000003,0.4700000000000003,0.5742140936520327
German Sentiment Classification with BERT,0.4800000000000003,0.4800000000000003,0.5742140936520327
German Sentiment Classification with BERT,0.4800000000000003,0.4900000000000003,0.5742140936520327
German Sentiment Classification with BERT,0.4900000000000003,0.15,0.5759276018099548
German Sentiment Classification with BERT,0.4900000000000003,0.16,0.5759276018099548
German Sentiment Classification with BERT,0.4900000000000003,0.17,0.5660465116279071
German Sentiment Classification with BERT,0.4900000000000003,0.18000000000000002,0.5665535486225141
German Sentiment Classification with BERT,0.4900000000000003,0.19000000000000003,0.5665535486225141
German Sentiment Classification with BERT,0.4900000000000003,0.20000000000000004,0.5665535486225141
German Sentiment Classification with BERT,0.4900000000000003,0.21000000000000005,0.5665535486225141
German Sentiment Classification with BERT,0.4900000000000003,0.22000000000000006,0.5665535486225141
German Sentiment Classification with BERT,0.4900000000000003,0.23000000000000007,0.5665535486225141
German Sentiment Classification with BERT,0.4900000000000003,0.24000000000000007,0.5665535486225141
German Sentiment Classification with BERT,0.4900000000000003,0.2500000000000001,0.5665535486225141
German Sentiment Classification with BERT,0.4900000000000003,0.2600000000000001,0.5665535486225141
German Sentiment Classification with BERT,0.4900000000000003,0.27000000000000013,0.574770283479961
German Sentiment Classification with BERT,0.4900000000000003,0.28000000000000014,0.574770283479961
German Sentiment Classification with BERT,0.4900000000000003,0.29000000000000015,0.574770283479961
German Sentiment Classification with BERT,0.4900000000000003,0.30000000000000016,0.574770283479961
German Sentiment Classification with BERT,0.4900000000000003,0.31000000000000016,0.574770283479961
German Sentiment Classification with BERT,0.4900000000000003,0.3200000000000002,0.574770283479961
German Sentiment Classification with BERT,0.4900000000000003,0.3300000000000002,0.5844866398897363
German Sentiment Classification with BERT,0.4900000000000003,0.3400000000000002,0.5742140936520327
German Sentiment Classification with BERT,0.4900000000000003,0.3500000000000002,0.5839588462539282
German Sentiment Classification with BERT,0.4900000000000003,0.3600000000000002,0.5839588462539282
German Sentiment Classification with BERT,0.4900000000000003,0.3700000000000002,0.5839588462539282
German Sentiment Classification with BERT,0.4900000000000003,0.3800000000000002,0.5839588462539282
German Sentiment Classification with BERT,0.4900000000000003,0.39000000000000024,0.5839588462539282
German Sentiment Classification with BERT,0.4900000000000003,0.40000000000000024,0.5839588462539282
German Sentiment Classification with BERT,0.4900000000000003,0.41000000000000025,0.5839588462539282
German Sentiment Classification with BERT,0.4900000000000003,0.42000000000000026,0.5839588462539282
German Sentiment Classification with BERT,0.4900000000000003,0.43000000000000027,0.5839588462539282
German Sentiment Classification with BERT,0.4900000000000003,0.4400000000000003,0.5839588462539282
German Sentiment Classification with BERT,0.4900000000000003,0.4500000000000003,0.5839588462539282
German Sentiment Classification with BERT,0.4900000000000003,0.4600000000000003,0.5917874396135265
German Sentiment Classification with BERT,0.4900000000000003,0.4700000000000003,0.5917874396135265
German Sentiment Classification with BERT,0.4900000000000003,0.4800000000000003,0.5917874396135265
German Sentiment Classification with BERT,0.4900000000000003,0.4900000000000003,0.5917874396135265
German Sentiment Analysis,0.15,0.15,0.761640023929769
German Sentiment Analysis,0.15,0.16,0.778562538549652
German Sentiment Analysis,0.15,0.17,0.7949926362297496
German Sentiment Analysis,0.15,0.18000000000000002,0.809596399535424
German Sentiment Analysis,0.15,0.19000000000000003,0.8237259816207184
German Sentiment Analysis,0.15,0.20000000000000004,0.8124136297232204
German Sentiment Analysis,0.15,0.21000000000000005,0.8037478421829829
German Sentiment Analysis,0.15,0.22000000000000006,0.7926881887119069
German Sentiment Analysis,0.15,0.23000000000000007,0.7865942028985508
German Sentiment Analysis,0.15,0.24000000000000007,0.7566443022832475
German Sentiment Analysis,0.15,0.2500000000000001,0.7589501693275279
German Sentiment Analysis,0.15,0.2600000000000001,0.7589501693275279
German Sentiment Analysis,0.15,0.27000000000000013,0.7512345679012346
German Sentiment Analysis,0.15,0.28000000000000014,0.7512345679012346
German Sentiment Analysis,0.15,0.29000000000000015,0.7325259010652269
German Sentiment Analysis,0.15,0.30000000000000016,0.7325259010652269
German Sentiment Analysis,0.15,0.31000000000000016,0.7213278723233385
German Sentiment Analysis,0.15,0.3200000000000002,0.7099486084814282
German Sentiment Analysis,0.15,0.3300000000000002,0.6911810411810412
German Sentiment Analysis,0.15,0.3400000000000002,0.6839998453904615
German Sentiment Analysis,0.15,0.3500000000000002,0.6839998453904615
German Sentiment Analysis,0.15,0.3600000000000002,0.6839998453904615
German Sentiment Analysis,0.15,0.3700000000000002,0.6696138284373578
German Sentiment Analysis,0.15,0.3800000000000002,0.6696138284373578
German Sentiment Analysis,0.15,0.39000000000000024,0.6696138284373578
German Sentiment Analysis,0.15,0.40000000000000024,0.6696138284373578
German Sentiment Analysis,0.15,0.41000000000000025,0.6464555052790347
German Sentiment Analysis,0.15,0.42000000000000026,0.6393939393939395
German Sentiment Analysis,0.15,0.43000000000000027,0.6393939393939395
German Sentiment Analysis,0.15,0.4400000000000003,0.6274579483534707
German Sentiment Analysis,0.15,0.4500000000000003,0.6151960784313726
German Sentiment Analysis,0.15,0.4600000000000003,0.5895790200138027
German Sentiment Analysis,0.15,0.4700000000000003,0.5622895622895623
German Sentiment Analysis,0.15,0.4800000000000003,0.5622895622895623
German Sentiment Analysis,0.15,0.4900000000000003,0.5622895622895623
German Sentiment Analysis,0.16,0.15,0.777457264957265
German Sentiment Analysis,0.16,0.16,0.7937500000000001
German Sentiment Analysis,0.16,0.17,0.809596399535424
German Sentiment Analysis,0.16,0.18000000000000002,0.8237259816207184
German Sentiment Analysis,0.16,0.19000000000000003,0.8374213614193823
German Sentiment Analysis,0.16,0.20000000000000004,0.8259915559160583
German Sentiment Analysis,0.16,0.21000000000000005,0.8172043010752689
German Sentiment Analysis,0.16,0.22000000000000006,0.8060275344436013
German Sentiment Analysis,0.16,0.23000000000000007,0.7993720565149136
German Sentiment Analysis,0.16,0.24000000000000007,0.769112879457707
German Sentiment Analysis,0.16,0.2500000000000001,0.7709876543209876
German Sentiment Analysis,0.16,0.2600000000000001,0.7709876543209876
German Sentiment Analysis,0.16,0.27000000000000013,0.7631767109295199
German Sentiment Analysis,0.16,0.28000000000000014,0.7631767109295199
German Sentiment Analysis,0.16,0.29000000000000015,0.7442849548112705
German Sentiment Analysis,0.16,0.30000000000000016,0.7442849548112705
German Sentiment Analysis,0.16,0.31000000000000016,0.7330005031154455
German Sentiment Analysis,0.16,0.3200000000000002,0.7215357928501516
German Sentiment Analysis,0.16,0.3300000000000002,0.7025916423881376
German Sentiment Analysis,0.16,0.3400000000000002,0.6953180602843019
German Sentiment Analysis,0.16,0.3500000000000002,0.6953180602843019
German Sentiment Analysis,0.16,0.3600000000000002,0.6953180602843019
German Sentiment Analysis,0.16,0.3700000000000002,0.680746336996337
German Sentiment Analysis,0.16,0.3800000000000002,0.680746336996337
German Sentiment Analysis,0.16,0.39000000000000024,0.680746336996337
German Sentiment Analysis,0.16,0.40000000000000024,0.680746336996337
German Sentiment Analysis,0.16,0.41000000000000025,0.6574314574314575
German Sentiment Analysis,0.16,0.42000000000000026,0.6502787268476893
German Sentiment Analysis,0.16,0.43000000000000027,0.6502787268476893
German Sentiment Analysis,0.16,0.4400000000000003,0.638267355134825
German Sentiment Analysis,0.16,0.4500000000000003,0.6259312612769921
German Sentiment Analysis,0.16,0.4600000000000003,0.6001692009925802
German Sentiment Analysis,0.16,0.4700000000000003,0.5727392759081157
German Sentiment Analysis,0.16,0.4800000000000003,0.5727392759081157
German Sentiment Analysis,0.16,0.4900000000000003,0.5727392759081157
German Sentiment Analysis,0.17,0.15,0.777457264957265
German Sentiment Analysis,0.17,0.16,0.7937500000000001
German Sentiment Analysis,0.17,0.17,0.809596399535424
German Sentiment Analysis,0.17,0.18000000000000002,0.8237259816207184
German Sentiment Analysis,0.17,0.19000000000000003,0.8374213614193823
German Sentiment Analysis,0.17,0.20000000000000004,0.8259915559160583
German Sentiment Analysis,0.17,0.21000000000000005,0.8172043010752689
German Sentiment Analysis,0.17,0.22000000000000006,0.8060275344436013
German Sentiment Analysis,0.17,0.23000000000000007,0.7993720565149136
German Sentiment Analysis,0.17,0.24000000000000007,0.769112879457707
German Sentiment Analysis,0.17,0.2500000000000001,0.7709876543209876
German Sentiment Analysis,0.17,0.2600000000000001,0.7709876543209876
German Sentiment Analysis,0.17,0.27000000000000013,0.7631767109295199
German Sentiment Analysis,0.17,0.28000000000000014,0.7631767109295199
German Sentiment Analysis,0.17,0.29000000000000015,0.7442849548112705
German Sentiment Analysis,0.17,0.30000000000000016,0.7442849548112705
German Sentiment Analysis,0.17,0.31000000000000016,0.7330005031154455
German Sentiment Analysis,0.17,0.3200000000000002,0.7215357928501516
German Sentiment Analysis,0.17,0.3300000000000002,0.7025916423881376
German Sentiment Analysis,0.17,0.3400000000000002,0.6953180602843019
German Sentiment Analysis,0.17,0.3500000000000002,0.6953180602843019
German Sentiment Analysis,0.17,0.3600000000000002,0.6953180602843019
German Sentiment Analysis,0.17,0.3700000000000002,0.680746336996337
German Sentiment Analysis,0.17,0.3800000000000002,0.680746336996337
German Sentiment Analysis,0.17,0.39000000000000024,0.680746336996337
German Sentiment Analysis,0.17,0.40000000000000024,0.680746336996337
German Sentiment Analysis,0.17,0.41000000000000025,0.6574314574314575
German Sentiment Analysis,0.17,0.42000000000000026,0.6502787268476893
German Sentiment Analysis,0.17,0.43000000000000027,0.6502787268476893
German Sentiment Analysis,0.17,0.4400000000000003,0.638267355134825
German Sentiment Analysis,0.17,0.4500000000000003,0.6259312612769921
German Sentiment Analysis,0.17,0.4600000000000003,0.6001692009925802
German Sentiment Analysis,0.17,0.4700000000000003,0.5727392759081157
German Sentiment Analysis,0.17,0.4800000000000003,0.5727392759081157
German Sentiment Analysis,0.17,0.4900000000000003,0.5727392759081157
German Sentiment Analysis,0.18000000000000002,0.15,0.777457264957265
German Sentiment Analysis,0.18000000000000002,0.16,0.7937500000000001
German Sentiment Analysis,0.18000000000000002,0.17,0.809596399535424
German Sentiment Analysis,0.18000000000000002,0.18000000000000002,0.8237259816207184
German Sentiment Analysis,0.18000000000000002,0.19000000000000003,0.8374213614193823
German Sentiment Analysis,0.18000000000000002,0.20000000000000004,0.8259915559160583
German Sentiment Analysis,0.18000000000000002,0.21000000000000005,0.8172043010752689
German Sentiment Analysis,0.18000000000000002,0.22000000000000006,0.8060275344436013
German Sentiment Analysis,0.18000000000000002,0.23000000000000007,0.7993720565149136
German Sentiment Analysis,0.18000000000000002,0.24000000000000007,0.769112879457707
German Sentiment Analysis,0.18000000000000002,0.2500000000000001,0.7709876543209876
German Sentiment Analysis,0.18000000000000002,0.2600000000000001,0.7709876543209876
German Sentiment Analysis,0.18000000000000002,0.27000000000000013,0.7631767109295199
German Sentiment Analysis,0.18000000000000002,0.28000000000000014,0.7631767109295199
German Sentiment Analysis,0.18000000000000002,0.29000000000000015,0.7442849548112705
German Sentiment Analysis,0.18000000000000002,0.30000000000000016,0.7442849548112705
German Sentiment Analysis,0.18000000000000002,0.31000000000000016,0.7330005031154455
German Sentiment Analysis,0.18000000000000002,0.3200000000000002,0.7215357928501516
German Sentiment Analysis,0.18000000000000002,0.3300000000000002,0.7025916423881376
German Sentiment Analysis,0.18000000000000002,0.3400000000000002,0.6953180602843019
German Sentiment Analysis,0.18000000000000002,0.3500000000000002,0.6953180602843019
German Sentiment Analysis,0.18000000000000002,0.3600000000000002,0.6953180602843019
German Sentiment Analysis,0.18000000000000002,0.3700000000000002,0.680746336996337
German Sentiment Analysis,0.18000000000000002,0.3800000000000002,0.680746336996337
German Sentiment Analysis,0.18000000000000002,0.39000000000000024,0.680746336996337
German Sentiment Analysis,0.18000000000000002,0.40000000000000024,0.680746336996337
German Sentiment Analysis,0.18000000000000002,0.41000000000000025,0.6574314574314575
German Sentiment Analysis,0.18000000000000002,0.42000000000000026,0.6502787268476893
German Sentiment Analysis,0.18000000000000002,0.43000000000000027,0.6502787268476893
German Sentiment Analysis,0.18000000000000002,0.4400000000000003,0.638267355134825
German Sentiment Analysis,0.18000000000000002,0.4500000000000003,0.6259312612769921
German Sentiment Analysis,0.18000000000000002,0.4600000000000003,0.6001692009925802
German Sentiment Analysis,0.18000000000000002,0.4700000000000003,0.5727392759081157
German Sentiment Analysis,0.18000000000000002,0.4800000000000003,0.5727392759081157
German Sentiment Analysis,0.18000000000000002,0.4900000000000003,0.5727392759081157
German Sentiment Analysis,0.19000000000000003,0.15,0.777457264957265
German Sentiment Analysis,0.19000000000000003,0.16,0.7937500000000001
German Sentiment Analysis,0.19000000000000003,0.17,0.809596399535424
German Sentiment Analysis,0.19000000000000003,0.18000000000000002,0.8237259816207184
German Sentiment Analysis,0.19000000000000003,0.19000000000000003,0.8374213614193823
German Sentiment Analysis,0.19000000000000003,0.20000000000000004,0.8259915559160583
German Sentiment Analysis,0.19000000000000003,0.21000000000000005,0.8172043010752689
German Sentiment Analysis,0.19000000000000003,0.22000000000000006,0.8060275344436013
German Sentiment Analysis,0.19000000000000003,0.23000000000000007,0.7993720565149136
German Sentiment Analysis,0.19000000000000003,0.24000000000000007,0.769112879457707
German Sentiment Analysis,0.19000000000000003,0.2500000000000001,0.7709876543209876
German Sentiment Analysis,0.19000000000000003,0.2600000000000001,0.7709876543209876
German Sentiment Analysis,0.19000000000000003,0.27000000000000013,0.7631767109295199
German Sentiment Analysis,0.19000000000000003,0.28000000000000014,0.7631767109295199
German Sentiment Analysis,0.19000000000000003,0.29000000000000015,0.7442849548112705
German Sentiment Analysis,0.19000000000000003,0.30000000000000016,0.7442849548112705
German Sentiment Analysis,0.19000000000000003,0.31000000000000016,0.7330005031154455
German Sentiment Analysis,0.19000000000000003,0.3200000000000002,0.7215357928501516
German Sentiment Analysis,0.19000000000000003,0.3300000000000002,0.7025916423881376
German Sentiment Analysis,0.19000000000000003,0.3400000000000002,0.6953180602843019
German Sentiment Analysis,0.19000000000000003,0.3500000000000002,0.6953180602843019
German Sentiment Analysis,0.19000000000000003,0.3600000000000002,0.6953180602843019
German Sentiment Analysis,0.19000000000000003,0.3700000000000002,0.680746336996337
German Sentiment Analysis,0.19000000000000003,0.3800000000000002,0.680746336996337
German Sentiment Analysis,0.19000000000000003,0.39000000000000024,0.680746336996337
German Sentiment Analysis,0.19000000000000003,0.40000000000000024,0.680746336996337
German Sentiment Analysis,0.19000000000000003,0.41000000000000025,0.6574314574314575
German Sentiment Analysis,0.19000000000000003,0.42000000000000026,0.6502787268476893
German Sentiment Analysis,0.19000000000000003,0.43000000000000027,0.6502787268476893
German Sentiment Analysis,0.19000000000000003,0.4400000000000003,0.638267355134825
German Sentiment Analysis,0.19000000000000003,0.4500000000000003,0.6259312612769921
German Sentiment Analysis,0.19000000000000003,0.4600000000000003,0.6001692009925802
German Sentiment Analysis,0.19000000000000003,0.4700000000000003,0.5727392759081157
German Sentiment Analysis,0.19000000000000003,0.4800000000000003,0.5727392759081157
German Sentiment Analysis,0.19000000000000003,0.4900000000000003,0.5727392759081157
German Sentiment Analysis,0.20000000000000004,0.15,0.777457264957265
German Sentiment Analysis,0.20000000000000004,0.16,0.7937500000000001
German Sentiment Analysis,0.20000000000000004,0.17,0.809596399535424
German Sentiment Analysis,0.20000000000000004,0.18000000000000002,0.8237259816207184
German Sentiment Analysis,0.20000000000000004,0.19000000000000003,0.8374213614193823
German Sentiment Analysis,0.20000000000000004,0.20000000000000004,0.8259915559160583
German Sentiment Analysis,0.20000000000000004,0.21000000000000005,0.8172043010752689
German Sentiment Analysis,0.20000000000000004,0.22000000000000006,0.8060275344436013
German Sentiment Analysis,0.20000000000000004,0.23000000000000007,0.7993720565149136
German Sentiment Analysis,0.20000000000000004,0.24000000000000007,0.769112879457707
German Sentiment Analysis,0.20000000000000004,0.2500000000000001,0.7709876543209876
German Sentiment Analysis,0.20000000000000004,0.2600000000000001,0.7709876543209876
German Sentiment Analysis,0.20000000000000004,0.27000000000000013,0.7631767109295199
German Sentiment Analysis,0.20000000000000004,0.28000000000000014,0.7631767109295199
German Sentiment Analysis,0.20000000000000004,0.29000000000000015,0.7442849548112705
German Sentiment Analysis,0.20000000000000004,0.30000000000000016,0.7442849548112705
German Sentiment Analysis,0.20000000000000004,0.31000000000000016,0.7330005031154455
German Sentiment Analysis,0.20000000000000004,0.3200000000000002,0.7215357928501516
German Sentiment Analysis,0.20000000000000004,0.3300000000000002,0.7025916423881376
German Sentiment Analysis,0.20000000000000004,0.3400000000000002,0.6953180602843019
German Sentiment Analysis,0.20000000000000004,0.3500000000000002,0.6953180602843019
German Sentiment Analysis,0.20000000000000004,0.3600000000000002,0.6953180602843019
German Sentiment Analysis,0.20000000000000004,0.3700000000000002,0.680746336996337
German Sentiment Analysis,0.20000000000000004,0.3800000000000002,0.680746336996337
German Sentiment Analysis,0.20000000000000004,0.39000000000000024,0.680746336996337
German Sentiment Analysis,0.20000000000000004,0.40000000000000024,0.680746336996337
German Sentiment Analysis,0.20000000000000004,0.41000000000000025,0.6574314574314575
German Sentiment Analysis,0.20000000000000004,0.42000000000000026,0.6502787268476893
German Sentiment Analysis,0.20000000000000004,0.43000000000000027,0.6502787268476893
German Sentiment Analysis,0.20000000000000004,0.4400000000000003,0.638267355134825
German Sentiment Analysis,0.20000000000000004,0.4500000000000003,0.6259312612769921
